anomaly_type,detection_method,level,study,site_id,country,region,metric,value,zscore,mean,std,severity,description,recommendation,lower_bound,upper_bound
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 884,DEU,EMEA,avg_dqi_score,0.2946359657109725,4.2,0.045,0.06,CRITICAL,avg_dqi_score is 4.2 standard deviations above the mean (0.295 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 887,DEU,EMEA,avg_dqi_score,0.2901997840172786,4.12,0.045,0.06,CRITICAL,avg_dqi_score is 4.1 standard deviations above the mean (0.290 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 888,DEU,EMEA,avg_dqi_score,0.3159942367956172,4.56,0.045,0.06,CRITICAL,avg_dqi_score is 4.6 standard deviations above the mean (0.316 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 953,CAN,AMERICA,avg_dqi_score,0.2371058451107277,3.23,0.045,0.06,HIGH,avg_dqi_score is 3.2 standard deviations above the mean (0.237 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 955,CAN,AMERICA,avg_dqi_score,0.2082761281834004,2.75,0.045,0.06,MEDIUM,avg_dqi_score is 2.7 standard deviations above the mean (0.208 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 14,AUT,EMEA,avg_dqi_score,0.2860847447993634,4.06,0.045,0.06,CRITICAL,avg_dqi_score is 4.1 standard deviations above the mean (0.286 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 2,AUS,ASIA,avg_dqi_score,0.2652181563839914,3.71,0.045,0.06,HIGH,avg_dqi_score is 3.7 standard deviations above the mean (0.265 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 274,FRA,EMEA,avg_dqi_score,0.2425733930087386,3.32,0.045,0.06,HIGH,avg_dqi_score is 3.3 standard deviations above the mean (0.243 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 288,ISR,EMEA,avg_dqi_score,0.2722543752826762,3.82,0.045,0.06,HIGH,avg_dqi_score is 3.8 standard deviations above the mean (0.272 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 298,SVK,EMEA,avg_dqi_score,0.2391872628241254,3.27,0.045,0.06,HIGH,avg_dqi_score is 3.3 standard deviations above the mean (0.239 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 309,GBR,EMEA,avg_dqi_score,0.2190404399227009,2.93,0.045,0.06,MEDIUM,avg_dqi_score is 2.9 standard deviations above the mean (0.219 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 310,GBR,EMEA,avg_dqi_score,0.2572853094260858,3.57,0.045,0.06,HIGH,avg_dqi_score is 3.6 standard deviations above the mean (0.257 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 311,CHE,EMEA,avg_dqi_score,0.2130014493577357,2.83,0.045,0.06,MEDIUM,avg_dqi_score is 2.8 standard deviations above the mean (0.213 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 313,CHE,EMEA,avg_dqi_score,0.2924981461392477,4.16,0.045,0.06,CRITICAL,avg_dqi_score is 4.2 standard deviations above the mean (0.292 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_5,Site 314,NLD,EMEA,avg_dqi_score,0.3397391554462803,4.96,0.045,0.06,CRITICAL,avg_dqi_score is 5.0 standard deviations above the mean (0.340 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_6,Site 14,AUS,ASIA,avg_dqi_score,0.2219580026059829,2.98,0.045,0.06,MEDIUM,avg_dqi_score is 3.0 standard deviations above the mean (0.222 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_6,Site 15,AUS,ASIA,avg_dqi_score,0.3127233603424748,4.5,0.045,0.06,CRITICAL,avg_dqi_score is 4.5 standard deviations above the mean (0.313 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_6,Site 165,CHN,ASIA,avg_dqi_score,0.2972585846191565,4.24,0.045,0.06,CRITICAL,avg_dqi_score is 4.2 standard deviations above the mean (0.297 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_6,Site 168,CHN,ASIA,avg_dqi_score,0.2541130553452702,3.52,0.045,0.06,HIGH,avg_dqi_score is 3.5 standard deviations above the mean (0.254 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_6,Site 191,JPN,ASIA,avg_dqi_score,0.2063704346754061,2.72,0.045,0.06,MEDIUM,avg_dqi_score is 2.7 standard deviations above the mean (0.206 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_6,Site 194,JPN,ASIA,avg_dqi_score,0.2530800350842949,3.5,0.045,0.06,HIGH,avg_dqi_score is 3.5 standard deviations above the mean (0.253 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_6,Site 345,JPN,ASIA,avg_dqi_score,0.2383868213051355,3.25,0.045,0.06,HIGH,avg_dqi_score is 3.3 standard deviations above the mean (0.238 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_6,Site 351,TWN,ASIA,avg_dqi_score,0.2988792067492237,4.27,0.045,0.06,CRITICAL,avg_dqi_score is 4.3 standard deviations above the mean (0.299 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_6,Site 352,JPN,ASIA,avg_dqi_score,0.2410314628558513,3.3,0.045,0.06,HIGH,avg_dqi_score is 3.3 standard deviations above the mean (0.241 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_7,Site 12,SGP,ASIA,avg_dqi_score,0.3509848396122064,5.14,0.045,0.06,CRITICAL,avg_dqi_score is 5.1 standard deviations above the mean (0.351 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_7,Site 14,CHN,ASIA,avg_dqi_score,0.2058476842141559,2.71,0.045,0.06,MEDIUM,avg_dqi_score is 2.7 standard deviations above the mean (0.206 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_7,Site 17,CHN,ASIA,avg_dqi_score,0.2053424266991688,2.7,0.045,0.06,MEDIUM,avg_dqi_score is 2.7 standard deviations above the mean (0.205 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_8,Site 425,ROU,EMEA,avg_dqi_score,0.2018736168575002,2.64,0.045,0.06,MEDIUM,avg_dqi_score is 2.6 standard deviations above the mean (0.202 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_8,Site 432,GBR,EMEA,avg_dqi_score,0.2637666278432547,3.68,0.045,0.06,HIGH,avg_dqi_score is 3.7 standard deviations above the mean (0.264 vs mean 0.045),Investigate why avg_dqi_score is unusually high at this site,,
STATISTICAL_OUTLIER,IQR,site,Study_1,Site 19,USA,AMERICA,avg_dqi_score,0.1735457476492975,,,,MEDIUM,"avg_dqi_score (0.174) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_1,Site 21,USA,AMERICA,avg_dqi_score,0.1842342136369292,,,,MEDIUM,"avg_dqi_score (0.184) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_1,Site 23,USA,AMERICA,avg_dqi_score,0.1756662515852714,,,,MEDIUM,"avg_dqi_score (0.176) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_10,Site 153,ITA,EMEA,avg_dqi_score,0.1583333333333333,,,,MEDIUM,"avg_dqi_score (0.158) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_10,Site 40,USA,AMERICA,avg_dqi_score,0.1700423295204025,,,,MEDIUM,"avg_dqi_score (0.170) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_10,Site 452,USA,AMERICA,avg_dqi_score,0.1927465802735781,,,,MEDIUM,"avg_dqi_score (0.193) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_10,Site 462,JPN,ASIA,avg_dqi_score,0.1824450986474273,,,,MEDIUM,"avg_dqi_score (0.182) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_10,Site 463,JPN,ASIA,avg_dqi_score,0.1908740867020653,,,,MEDIUM,"avg_dqi_score (0.191) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_10,Site 79,CHN,ASIA,avg_dqi_score,0.187828947368421,,,,MEDIUM,"avg_dqi_score (0.188) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_11,Site 507,ITA,EMEA,avg_dqi_score,0.1737027726995734,,,,MEDIUM,"avg_dqi_score (0.174) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_13,Site 2,CAN,AMERICA,avg_dqi_score,0.1650700821201941,,,,MEDIUM,"avg_dqi_score (0.165) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_13,Site 589,ISR,EMEA,avg_dqi_score,0.1671381578947369,,,,MEDIUM,"avg_dqi_score (0.167) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 599,USA,AMERICA,avg_dqi_score,0.1658347365213766,,,,MEDIUM,"avg_dqi_score (0.166) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 603,USA,AMERICA,avg_dqi_score,0.1884328800539413,,,,MEDIUM,"avg_dqi_score (0.188) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 615,USA,AMERICA,avg_dqi_score,0.1897205049873312,,,,MEDIUM,"avg_dqi_score (0.190) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 623,CAN,AMERICA,avg_dqi_score,0.1738151179479778,,,,MEDIUM,"avg_dqi_score (0.174) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 627,CAN,AMERICA,avg_dqi_score,0.1657407329452516,,,,MEDIUM,"avg_dqi_score (0.166) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 629,CAN,AMERICA,avg_dqi_score,0.1815954398501387,,,,MEDIUM,"avg_dqi_score (0.182) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 632,GRC,EMEA,avg_dqi_score,0.1812636167528654,,,,MEDIUM,"avg_dqi_score (0.181) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 633,GRC,EMEA,avg_dqi_score,0.1578767058757497,,,,MEDIUM,"avg_dqi_score (0.158) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 639,BEL,EMEA,avg_dqi_score,0.1665035961704994,,,,MEDIUM,"avg_dqi_score (0.167) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 642,FRA,EMEA,avg_dqi_score,0.1872741468616697,,,,MEDIUM,"avg_dqi_score (0.187) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 644,FRA,EMEA,avg_dqi_score,0.1569787306813785,,,,MEDIUM,"avg_dqi_score (0.157) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 653,ESP,EMEA,avg_dqi_score,0.1458372221687675,,,,MEDIUM,"avg_dqi_score (0.146) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 654,HRV,EMEA,avg_dqi_score,0.1917386502132846,,,,MEDIUM,"avg_dqi_score (0.192) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 657,ITA,EMEA,avg_dqi_score,0.1606109022556391,,,,MEDIUM,"avg_dqi_score (0.161) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 661,ITA,EMEA,avg_dqi_score,0.1616052057935203,,,,MEDIUM,"avg_dqi_score (0.162) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 664,CZE,EMEA,avg_dqi_score,0.178784999518907,,,,MEDIUM,"avg_dqi_score (0.179) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 667,GBR,EMEA,avg_dqi_score,0.1547953887011106,,,,MEDIUM,"avg_dqi_score (0.155) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 669,DEU,EMEA,avg_dqi_score,0.1764037934186472,,,,MEDIUM,"avg_dqi_score (0.176) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 675,MEX,AMERICA,avg_dqi_score,0.1809384521633151,,,,MEDIUM,"avg_dqi_score (0.181) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 684,BRA,AMERICA,avg_dqi_score,0.1907009726097694,,,,MEDIUM,"avg_dqi_score (0.191) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 693,MYS,ASIA,avg_dqi_score,0.1541447368421052,,,,MEDIUM,"avg_dqi_score (0.154) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 694,MYS,ASIA,avg_dqi_score,0.1922800101831361,,,,MEDIUM,"avg_dqi_score (0.192) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 701,AUS,ASIA,avg_dqi_score,0.1395724314213322,,,,MEDIUM,"avg_dqi_score (0.140) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 702,AUS,ASIA,avg_dqi_score,0.1924739655265258,,,,MEDIUM,"avg_dqi_score (0.192) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 704,JPN,ASIA,avg_dqi_score,0.156307110862262,,,,MEDIUM,"avg_dqi_score (0.156) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 708,JPN,ASIA,avg_dqi_score,0.1747735663086106,,,,MEDIUM,"avg_dqi_score (0.175) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 712,JPN,ASIA,avg_dqi_score,0.1383217151922359,,,,MEDIUM,"avg_dqi_score (0.138) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 721,KOR,ASIA,avg_dqi_score,0.1375758797463013,,,,MEDIUM,"avg_dqi_score (0.138) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 722,KOR,ASIA,avg_dqi_score,0.1465511565112816,,,,MEDIUM,"avg_dqi_score (0.147) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 725,KOR,ASIA,avg_dqi_score,0.1794988614131306,,,,MEDIUM,"avg_dqi_score (0.179) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 735,CHN,ASIA,avg_dqi_score,0.1650676603910752,,,,MEDIUM,"avg_dqi_score (0.165) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 740,CHN,ASIA,avg_dqi_score,0.1564473483755092,,,,MEDIUM,"avg_dqi_score (0.156) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 742,CHN,ASIA,avg_dqi_score,0.1728727214934459,,,,MEDIUM,"avg_dqi_score (0.173) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 746,CHN,ASIA,avg_dqi_score,0.1624133497974064,,,,MEDIUM,"avg_dqi_score (0.162) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 751,CHN,ASIA,avg_dqi_score,0.1768047490707398,,,,MEDIUM,"avg_dqi_score (0.177) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 758,TUR,EMEA,avg_dqi_score,0.15972268995157,,,,MEDIUM,"avg_dqi_score (0.160) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_16,Site 772,ISR,EMEA,avg_dqi_score,0.1764303597774144,,,,MEDIUM,"avg_dqi_score (0.176) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_17,Site 327,USA,AMERICA,avg_dqi_score,0.1360499868444085,,,,MEDIUM,"avg_dqi_score (0.136) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_17,Site 776,CHE,EMEA,avg_dqi_score,0.1795463811943197,,,,MEDIUM,"avg_dqi_score (0.180) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_19,Site 468,AUS,ASIA,avg_dqi_score,0.1899789532757328,,,,MEDIUM,"avg_dqi_score (0.190) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_19,Site 780,SGP,ASIA,avg_dqi_score,0.1844950095598502,,,,MEDIUM,"avg_dqi_score (0.184) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_19,Site 781,USA,AMERICA,avg_dqi_score,0.1665240761478163,,,,MEDIUM,"avg_dqi_score (0.167) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
STATISTICAL_OUTLIER,IQR,site,Study_19,Site 9,FRA,EMEA,avg_dqi_score,0.1744416366164288,,,,MEDIUM,"avg_dqi_score (0.174) is outside IQR bounds [-0.078, 0.135]",Review site for unusual avg_dqi_score pattern,-0.078,0.135
