study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies
Study_21,Site 1519,5,2,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.96,"subject_count is 5.5 standard deviations above the mean (149.000 vs mean 17.051); high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]; subjects_with_issues (10.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 1553,5,1,4,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.96,"sae_pending_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (27.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1359,5,2,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.96,"subject_count (65.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count is 4.1 standard deviations above the mean (16.000 vs mean 1.548); subjects_with_issues (16.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 356,10,5,2,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.96,subject_count is 7.3 standard deviations above the mean (191.000 vs mean 17.051); high_risk_count is 9.5 standard deviations above the mean (35.000 vs mean 1.548); subjects_with_issues is 5.5 standard deviations above the mean (37.000 vs mean 3.590)
Study_22,Site 2063,6,2,3,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.95,"sae_pending_count_sum is 7.2 standard deviations above the mean (36.000 vs mean 1.591); missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (65.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 890,6,1,5,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.95,"sae_pending_count_sum (9.000) is outside IQR bounds [-1.500, 2.500]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 160,6,1,5,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.95,"high_risk_count is 3.3 standard deviations above the mean (13.000 vs mean 1.548); subjects_with_issues (14.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum (13.000) is outside IQR bounds [-1.500, 2.500]"
Study_24,Site 113,6,2,3,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.95,"subjects_with_issues (18.000) is outside IQR bounds [-3.500, 8.500]; uncoded_meddra_count_sum is 4.1 standard deviations above the mean (4.000 vs mean 0.156); lab_issues_count_sum is 10.4 standard deviations above the mean (643.000 vs mean 6.077)"
Study_21,Site 910,6,2,3,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.95,"subject_count is 2.5 standard deviations above the mean (77.000 vs mean 17.051); high_risk_count is 4.4 standard deviations above the mean (17.000 vs mean 1.548); subjects_with_issues (18.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 1436,6,3,1,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.95,subject_count is 2.6 standard deviations above the mean (79.000 vs mean 17.051); high_risk_count is 5.8 standard deviations above the mean (22.000 vs mean 1.548); subjects_with_issues is 3.0 standard deviations above the mean (22.000 vs mean 3.590)
Study_24,Site 52,11,3,4,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,0.945,"avg_dqi_score (0.149) is outside IQR bounds [-0.078, 0.135]; subjects_with_issues is 4.5 standard deviations above the mean (31.000 vs mean 3.590); missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472)"
Study_1,Site 19,11,2,6,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,0.945,"avg_dqi_score (0.174) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 5.1 standard deviations above the mean (33.000 vs mean 1.797)"
Study_21,Site 1381,7,2,4,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.943,high_risk_count is 4.1 standard deviations above the mean (16.000 vs mean 1.548); subjects_with_issues is 2.8 standard deviations above the mean (21.000 vs mean 3.590); sae_pending_count_sum is 3.2 standard deviations above the mean (17.000 vs mean 1.591)
Study_21,Site 1180,7,1,6,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.943,"high_risk_count is 4.1 standard deviations above the mean (16.000 vs mean 1.548); subjects_with_issues (16.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum is 3.2 standard deviations above the mean (17.000 vs mean 1.591)"
Study_24,Site 5,7,1,6,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.943,"avg_dqi_score is 3.7 standard deviations above the mean (0.263 vs mean 0.045); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 4.1 standard deviations above the mean (27.000 vs mean 1.797)"
Study_16,Site 678,7,1,6,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.943,"avg_dqi_score is 3.4 standard deviations above the mean (0.249 vs mean 0.045); missing_visit_count_sum is 7.6 standard deviations above the mean (11.000 vs mean 0.472); max_days_outstanding_sum (144.000) is outside IQR bounds [0.000, 0.000]"
Study_24,Site 530,7,1,6,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.943,"avg_dqi_score is 3.2 standard deviations above the mean (0.233 vs mean 0.045); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 6.1 standard deviations above the mean (39.000 vs mean 1.797)"
Study_21,Site 1370,7,3,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.943,subject_count is 2.5 standard deviations above the mean (77.000 vs mean 17.051); high_risk_count is 7.5 standard deviations above the mean (28.000 vs mean 1.548); subjects_with_issues is 4.0 standard deviations above the mean (28.000 vs mean 3.590)
Study_24,Site 2183,7,2,4,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.943,"avg_dqi_score is 3.3 standard deviations above the mean (0.243 vs mean 0.045); uncoded_meddra_count_sum is 12.7 standard deviations above the mean (12.000 vs mean 0.156); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_16,Site 637,8,3,3,2,0,"STATISTICAL_OUTLIER, VELOCITY_ANOMALY",2,0.938,"avg_dqi_score is 2.8 standard deviations above the mean (0.211 vs mean 0.045); sae_pending_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum is 4.7 standard deviations above the mean (7.000 vs mean 0.472)"
Study_1,Site 6,8,2,5,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.938,"avg_dqi_score is 4.2 standard deviations above the mean (0.295 vs mean 0.045); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 4.3 standard deviations above the mean (28.000 vs mean 1.797)"
Study_19,Site 417,8,2,5,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.938,"avg_dqi_score is 4.3 standard deviations above the mean (0.302 vs mean 0.045); uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1390,8,2,5,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.938,"subject_count is 3.1 standard deviations above the mean (90.000 vs mean 17.051); high_risk_count is 3.3 standard deviations above the mean (13.000 vs mean 1.548); subjects_with_issues (14.000) is outside IQR bounds [-3.500, 8.500]"
Study_5,Site 300,8,3,3,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.938,"subjects_with_issues is 5.3 standard deviations above the mean (36.000 vs mean 3.590); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 6.1 standard deviations above the mean (39.000 vs mean 1.797)"
Study_16,Site 624,8,2,5,1,0,"STATISTICAL_OUTLIER, VELOCITY_ANOMALY",2,0.938,"subjects_with_issues (11.000) is outside IQR bounds [-3.500, 8.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; lab_issues_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1541,8,3,3,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.938,"subject_count (47.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]; subjects_with_issues (15.000) is outside IQR bounds [-3.500, 8.500]"
Study_22,Site 332,8,2,5,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.938,subject_count is 5.0 standard deviations above the mean (137.000 vs mean 17.051); subjects_with_issues is 2.5 standard deviations above the mean (19.000 vs mean 3.590); missing_visit_count_sum is 4.0 standard deviations above the mean (6.000 vs mean 0.472)
Study_24,Site 1042,5,2,3,0,0,STATISTICAL_OUTLIER,1,0.935,"avg_dqi_score is 5.7 standard deviations above the mean (0.386 vs mean 0.045); uncoded_meddra_count_sum is 4.1 standard deviations above the mean (4.000 vs mean 0.156); missing_pages_count_sum (12.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 684,8,2,3,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,0.934,"avg_dqi_score (0.191) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum is 9.0 standard deviations above the mean (13.000 vs mean 0.472); max_days_outstanding_sum is 2.9 standard deviations above the mean (172.000 vs mean 12.455)"
Study_17,Site 466,9,1,8,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.933,"avg_dqi_score is 4.5 standard deviations above the mean (0.314 vs mean 0.045); missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 3.8 standard deviations above the mean (25.000 vs mean 1.797)"
Study_21,Site 1471,9,3,4,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.933,subject_count is 2.6 standard deviations above the mean (80.000 vs mean 17.051); high_risk_count is 6.4 standard deviations above the mean (24.000 vs mean 1.548); subjects_with_issues is 3.5 standard deviations above the mean (25.000 vs mean 3.590)
Study_6,Site 15,9,2,6,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.933,avg_dqi_score is 4.5 standard deviations above the mean (0.313 vs mean 0.045); missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472); missing_pages_count_sum is 3.8 standard deviations above the mean (25.000 vs mean 1.797)
Study_17,Site 15,9,2,6,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.933,"avg_dqi_score is 4.3 standard deviations above the mean (0.300 vs mean 0.045); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 7.6 standard deviations above the mean (48.000 vs mean 1.797)"
Study_6,Site 165,10,3,5,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.93,"avg_dqi_score is 4.2 standard deviations above the mean (0.297 vs mean 0.045); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 4.3 standard deviations above the mean (28.000 vs mean 1.797)"
Study_21,Site 1627,10,4,3,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.93,subject_count is 7.7 standard deviations above the mean (200.000 vs mean 17.051); high_risk_count is 5.0 standard deviations above the mean (19.000 vs mean 1.548); subjects_with_issues is 2.8 standard deviations above the mean (21.000 vs mean 3.590)
Study_24,Site 963,11,4,4,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.927,"avg_dqi_score (0.166) is outside IQR bounds [-0.078, 0.135]; subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]; uncoded_meddra_count_sum is 4.1 standard deviations above the mean (4.000 vs mean 0.156)"
Study_18,Site 3,3,2,0,1,0,STATISTICAL_OUTLIER,1,0.917,"subject_count is 4.5 standard deviations above the mean (124.000 vs mean 17.051); uncoded_meddra_count_sum is 7.4 standard deviations above the mean (7.000 vs mean 0.156); inactivated_forms_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 700,3,1,2,0,0,STATISTICAL_OUTLIER,1,0.917,"max_days_page_missing_sum (149.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum is 5.3 standard deviations above the mean (26.000 vs mean 0.631); inactivated_forms_count_sum (56.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 1805,3,1,2,0,0,STATISTICAL_OUTLIER,1,0.917,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum is 5.0 standard deviations above the mean (290.000 vs mean 12.455)"
Study_22,Site 1689,3,1,2,0,0,STATISTICAL_OUTLIER,1,0.917,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (13.000) is outside IQR bounds [0.000, 0.000]; uncoded_whodd_count_sum is 6.2 standard deviations above the mean (11.000 vs mean 0.294)"
Study_21,Site 1611,4,1,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (10.000) is outside IQR bounds [-3.000, 5.000]; subjects_with_issues (10.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 7,8,3,2,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"subject_count (50.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count is 4.4 standard deviations above the mean (17.000 vs mean 1.548); subjects_with_issues (18.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 1633,4,1,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"subject_count (75.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1638,7,1,5,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"subject_count (61.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count is 3.3 standard deviations above the mean (13.000 vs mean 1.548); subjects_with_issues (18.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 1504,6,1,4,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"subject_count (64.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count is 3.8 standard deviations above the mean (15.000 vs mean 1.548); subjects_with_issues (16.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 15,6,1,4,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"subject_count (51.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count is 3.8 standard deviations above the mean (15.000 vs mean 1.548); subjects_with_issues (15.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 1438,7,1,5,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"subject_count (63.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count is 3.5 standard deviations above the mean (14.000 vs mean 1.548); subjects_with_issues (15.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 1547,6,1,4,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"subject_count (67.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count is 3.8 standard deviations above the mean (15.000 vs mean 1.548); subjects_with_issues (15.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 957,6,1,4,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 997,4,1,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]; subjects_with_issues (9.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum (9.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 991,4,2,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum is 5.7 standard deviations above the mean (29.000 vs mean 1.591); Site has 29 pending SAE but not classified as High risk"
Study_21,Site 966,4,1,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]; uncoded_whodd_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 939,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (9.000) is outside IQR bounds [-1.500, 2.500]; Site has 9 pending SAE but not classified as High risk"
Study_21,Site 958,4,1,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]; uncoded_whodd_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 936,5,1,3,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]; uncoded_meddra_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 999,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (9.000) is outside IQR bounds [-1.500, 2.500]; Site has 9 pending SAE but not classified as High risk"
Study_21,Site 851,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; Site has 6 pending SAE but not classified as High risk"
Study_21,Site 850,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (9.000) is outside IQR bounds [-1.500, 2.500]; Site has 9 pending SAE but not classified as High risk"
Study_21,Site 912,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]; Site has 8 pending SAE but not classified as High risk"
Study_21,Site 935,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]; Site has 7 pending SAE but not classified as High risk"
Study_21,Site 882,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (9.000) is outside IQR bounds [-1.500, 2.500]; Site has 9 pending SAE but not classified as High risk"
Study_21,Site 880,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; Site has 6 pending SAE but not classified as High risk"
Study_21,Site 870,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; Site has 6 pending SAE but not classified as High risk"
Study_21,Site 90,4,1,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.9,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]; sae_pending_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]; Site has 8 pending SAE but not classified as High risk"
