study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category
Study_11,Site 532,CHL,AMERICA,3,0.0281377489800816,0.0844132469402448,0.048736010844120686,1,0.3333333333333333,0,1,1,0,0,0,0,2,0,0,0,0,0,Low
Study_11,Site 533,CHL,AMERICA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 534,CHL,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 535,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 536,USA,AMERICA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 537,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 538,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 539,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 540,ISL,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 541,IRL,EMEA,4,0.022395833333333334,0.08958333333333333,0.04479166666666667,1,0.25,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_11,Site 542,SWE,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 543,USA,AMERICA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 544,USA,AMERICA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 545,USA,AMERICA,3,0.029861111111111113,0.08958333333333333,0.05172096161490397,1,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_11,Site 546,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 547,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 548,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 549,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 550,USA,AMERICA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 551,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 552,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 553,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 6,ZAF,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 62,BEL,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 63,BEL,EMEA,3,0.08082190737355271,0.24246572212065814,0.139987649935619,3,1.0,0,1,1,0,0,1,1,0,17,0,0,0,0,Medium
Study_11,Site 7,CZE,EMEA,3,0.029861111111111113,0.08958333333333333,0.05172096161490397,1,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_11,Site 8,CZE,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 87,HUN,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 88,HUN,EMEA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_13,Site 109,USA,AMERICA,2,0.1333938415419283,0.17640391115403198,0.060825423764047946,5,2.5,0,2,2,0,0,0,2,0,0,0,2,1,41,High
Study_13,Site 110,AUS,ASIA,1,0.302639999010585,0.302639999010585,0.0,5,5.0,1,0,1,0,0,0,20,23,0,22,1,0,21,High
Study_13,Site 125,KOR,ASIA,1,0.13199561403508772,0.13199561403508772,0.0,2,2.0,0,1,1,0,0,0,4,0,0,0,0,0,1,High
Study_13,Site 130,SGP,ASIA,5,0.1050614839851924,0.21475917431192662,0.0767970654892522,8,1.6,0,5,5,0,0,0,13,0,0,0,2,0,122,High
Study_13,Site 2,CAN,AMERICA,2,0.16507008212019414,0.2811489361702128,0.16416028970226348,4,2.0,1,1,2,0,1,0,12,0,0,9,0,0,2,High
Study_13,Site 353,TWN,ASIA,1,0.059517543859649254,0.059517543859649254,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,34,Medium
Study_13,Site 417,JPN,ASIA,3,0.09746365148344871,0.19440849830999524,0.08395734453303128,5,1.6666666666666667,0,3,3,0,0,0,5,0,0,0,3,0,9,Medium
Study_13,Site 468,USA,AMERICA,1,0.12083333333333335,0.12083333333333335,0.0,1,1.0,0,1,1,0,0,0,6,0,0,0,0,0,0,High
Study_13,Site 588,ISR,EMEA,1,0.12791666666666668,0.12791666666666668,0.0,2,2.0,0,1,1,0,0,0,1,0,0,0,0,0,67,High
Study_13,Site 589,ISR,EMEA,2,0.1671381578947369,0.18292763157894745,0.022329687826943636,6,3.0,0,2,2,0,0,0,6,0,0,0,0,2,32,High
Study_13,Site 597,USA,AMERICA,1,0.10203967487526168,0.10203967487526168,0.0,2,2.0,0,1,1,0,0,0,0,0,0,0,1,0,30,High
Study_13,Site 598,DEU,EMEA,1,0.13429432624113474,0.13429432624113474,0.0,2,2.0,0,1,1,0,0,0,2,0,0,1,0,0,0,High
Study_13,Site 87,AUS,ASIA,1,0.11785087719298251,0.11785087719298251,0.0,2,2.0,0,1,1,0,0,0,1,0,0,0,0,0,15,High
Study_14,Site 502,CAN,AMERICA,2,0.24536544214087824,0.3587352702466688,0.16032914847111546,7,3.5,1,1,2,0,2,0,18,0,0,15,1,0,5,High
Study_14,Site 503,CAN,AMERICA,1,0.04899122807017545,0.04899122807017545,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,2,Medium
Study_15,Site 2,USA,AMERICA,26,0.1063382540844747,0.17536879432624114,0.05024627384637531,41,1.5769230769230769,0,26,26,0,0,0,75,0,0,293,0,0,44,High
Study_15,Site 3,USA,AMERICA,67,0.09299766286150435,0.2738776595744681,0.05229560661448754,91,1.3582089552238805,1,66,67,0,1,0,153,0,0,266,0,0,203,Medium
Study_16,Site 599,USA,AMERICA,2,0.16583473652137665,0.2764282449725778,0.15640283956211215,5,2.5,1,1,2,0,0,2,0,0,21,0,0,4,40,High
Study_16,Site 600,USA,AMERICA,1,0.0493201754385965,0.0493201754385965,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,3,Medium
Study_16,Site 601,USA,AMERICA,7,0.056707393483709324,0.06333333333333332,0.0058924399167971375,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,221,Medium
Study_16,Site 602,USA,AMERICA,22,0.125881311238536,0.2925728254594439,0.09068489460981259,48,2.1818181818181817,3,19,22,1,1,5,4,0,185,58,4,22,249,High
Study_16,Site 603,USA,AMERICA,4,0.18843288005394132,0.42035372366015594,0.17135090869827652,10,2.5,1,3,4,0,2,3,0,0,76,0,9,0,105,High
Study_16,Site 604,USA,AMERICA,2,0.05836622807017556,0.059846491228070314,0.002093408233775989,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,61,Medium
Study_16,Site 605,USA,AMERICA,3,0.22353077525471207,0.3000328947368422,0.11872030472361418,10,3.3333333333333335,2,1,3,0,0,4,0,0,346,0,0,9,31,High
Study_16,Site 606,USA,AMERICA,6,0.13367424789120888,0.2337081449052247,0.08712142924786342,13,2.1666666666666665,0,6,6,0,0,3,0,0,45,0,0,2,74,High
Study_16,Site 607,USA,AMERICA,3,0.05315789473684216,0.06083333333333348,0.006647124809749062,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,44,Medium
Study_16,Site 608,USA,AMERICA,6,0.07656729812118956,0.1848423852183651,0.05314034851791195,8,1.3333333333333333,0,6,6,0,0,0,5,0,0,57,0,0,104,Medium
Study_16,Site 609,USA,AMERICA,2,0.05178728070175442,0.05392543859649129,0.0030238118932319783,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,21,Medium
Study_16,Site 610,USA,AMERICA,7,0.0773460712952595,0.1784510078387459,0.046183341472494165,10,1.4285714285714286,0,7,7,0,0,0,1,0,0,177,0,1,125,Medium
Study_16,Site 611,USA,AMERICA,12,0.06402229532163749,0.18298245614035089,0.037501004326270175,13,1.0833333333333333,0,12,12,0,2,0,0,0,0,0,0,0,167,Medium
Study_16,Site 612,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_16,Site 613,USA,AMERICA,1,0.05392543859649129,0.05392543859649129,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,17,Medium
Study_16,Site 614,USA,AMERICA,3,0.10484400273733985,0.21589165733482654,0.0961700899121033,6,2.0,0,3,3,0,0,0,1,0,0,125,0,6,21,High
Study_16,Site 615,USA,AMERICA,4,0.18972050498733128,0.24020975656692006,0.08566242794087486,12,3.0,0,4,4,0,0,5,0,0,58,0,0,2,55,High
Study_16,Site 616,USA,AMERICA,1,0.059517543859649254,0.059517543859649254,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,34,Medium
Study_16,Site 617,USA,AMERICA,1,0.06333333333333332,0.06333333333333332,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,53,Medium
Study_16,Site 618,USA,AMERICA,1,0.3458495977755077,0.3458495977755077,0.0,6,6.0,1,0,1,0,0,1,1,0,8,219,0,1,17,High
Study_16,Site 619,USA,AMERICA,1,0.04964912280701756,0.04964912280701756,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,4,Medium
Study_16,Site 620,USA,AMERICA,2,0.21795631078064687,0.3865924461226972,0.23848750970691243,6,3.0,1,1,2,0,0,3,7,0,37,175,0,0,9,High
Study_16,Site 621,USA,AMERICA,7,0.07883276518535835,0.20176356682382374,0.05445819609533041,9,1.2857142857142858,0,7,7,0,0,1,0,0,14,0,0,0,192,Medium
Study_16,Site 622,USA,AMERICA,3,0.09327849321886282,0.1553398656215006,0.05375768620166272,5,1.6666666666666667,0,3,3,0,0,0,1,0,0,14,0,0,92,Medium
Study_16,Site 623,CAN,AMERICA,2,0.17381511794797788,0.25494383238718377,0.1147333282578189,5,2.5,1,1,2,0,0,5,0,0,72,0,0,1,35,High
Study_16,Site 624,CAN,AMERICA,11,0.09422596503284525,0.36375,0.09476294617892962,18,1.6363636363636365,1,10,11,0,0,1,2,2,408,496,0,1,126,Medium
Study_16,Site 625,CAN,AMERICA,3,0.1967391981248063,0.29045240787068227,0.1259271126628144,8,2.6666666666666665,1,2,3,0,0,10,0,0,124,0,0,3,37,High
Study_16,Site 626,CAN,AMERICA,1,0.09301535087719309,0.09301535087719309,0.0,2,2.0,0,1,1,0,0,0,0,0,0,0,0,1,25,Medium
Study_16,Site 627,CAN,AMERICA,4,0.16574073294525163,0.24467225536418746,0.09313605557721075,11,2.75,0,4,4,0,0,2,0,0,18,0,0,20,73,High
Study_16,Site 628,CAN,AMERICA,1,0.35544892033577186,0.35544892033577186,0.0,5,5.0,1,0,1,0,0,3,0,18,45,0,0,10,13,High
Study_16,Site 629,CAN,AMERICA,2,0.1815954398501387,0.24644478254594437,0.091710819951389,6,3.0,0,2,2,0,0,1,0,1,8,0,0,7,34,High
Study_16,Site 630,GRC,EMEA,1,0.05655701754385975,0.05655701754385975,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,25,Medium
Study_16,Site 631,GRC,EMEA,1,0.10916666666666666,0.10916666666666666,0.0,2,2.0,0,1,1,0,0,0,0,0,0,0,0,4,47,High
Study_16,Site 632,GRC,EMEA,3,0.18126361675286543,0.2816571249879728,0.11933843990706447,9,3.0,1,2,3,0,0,3,1,0,38,155,0,8,32,High
Study_16,Site 633,GRC,EMEA,2,0.15787670587574976,0.266433236312903,0.15352211762838983,5,2.5,1,1,2,0,0,2,0,0,31,0,0,1,9,High
Study_16,Site 634,GRC,EMEA,1,0.2230263157894737,0.2230263157894737,0.0,4,4.0,0,1,1,0,0,0,1,0,0,295,0,4,13,High
Study_16,Site 635,GRC,EMEA,1,0.3894621379774849,0.3894621379774849,0.0,6,6.0,1,0,1,0,0,2,1,0,23,245,0,4,7,High
Study_16,Site 636,BEL,EMEA,1,0.05458333333333341,0.05458333333333341,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,19,Medium
Study_16,Site 637,BEL,EMEA,8,0.21142732296952996,0.5342614427318318,0.17083160841712422,23,2.875,4,4,8,7,0,7,0,0,321,0,1,65,245,High
Study_16,Site 638,BEL,EMEA,1,0.2870504786875782,0.2870504786875782,0.0,4,4.0,1,0,1,0,0,4,0,0,55,0,0,5,4,High
Study_16,Site 639,BEL,EMEA,4,0.16650359617049942,0.2674745020687001,0.10369167827646518,11,2.75,1,3,4,0,0,3,0,0,42,0,0,10,59,High
Study_16,Site 640,BEL,EMEA,5,0.2045286410725168,0.29942389108053497,0.08773058817071394,16,3.2,3,2,5,0,0,6,0,0,87,0,0,63,38,High
Study_16,Site 641,BEL,EMEA,1,0.25055662465120754,0.25055662465120754,0.0,4,4.0,1,0,1,0,0,1,0,0,8,0,0,11,8,High
Study_16,Site 642,FRA,EMEA,2,0.18727414686166974,0.28334215337246227,0.13586067771770957,6,3.0,1,1,2,0,0,5,0,0,66,0,0,4,19,High
Study_16,Site 643,FRA,EMEA,2,0.09868969298245618,0.10864035087719301,0.014072355349271731,4,2.0,0,2,2,0,0,0,0,0,0,0,0,9,18,Medium
Study_16,Site 644,FRA,EMEA,2,0.15697873068137852,0.255755706976792,0.13969173952717948,6,3.0,1,1,2,0,0,0,5,0,0,87,1,2,35,High
Study_16,Site 645,FRA,EMEA,4,0.06764528508771936,0.10485745614035089,0.02517183331301131,5,1.25,0,4,4,0,0,0,0,0,0,0,0,7,67,Medium
Study_16,Site 646,FRA,EMEA,1,0.2880018401808911,0.2880018401808911,0.0,4,4.0,1,0,1,0,0,5,0,0,63,0,0,3,17,High
Study_16,Site 647,FRA,EMEA,1,0.05721491228070186,0.05721491228070186,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,27,Medium
Study_16,Site 648,ESP,EMEA,6,0.0672441520467837,0.102390350877193,0.017290226172723366,7,1.1666666666666667,0,6,6,0,0,0,0,0,0,0,0,6,189,Medium
Study_16,Site 649,ESP,EMEA,1,0.28048566342730685,0.28048566342730685,0.0,4,4.0,1,0,1,0,0,2,0,0,24,0,0,6,9,High
Study_16,Site 650,ESP,EMEA,2,0.13253426831116671,0.16958608048198254,0.05239917528246824,5,2.5,0,2,2,0,0,0,0,42,0,0,0,6,6,High
Study_16,Site 651,ESP,EMEA,2,0.052938596491228125,0.05655701754385975,0.005117220127007975,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,28,Medium
Study_16,Site 652,ESP,EMEA,1,0.20535946248600231,0.20535946248600231,0.0,4,4.0,0,1,1,0,0,0,4,0,0,9,0,2,9,High
Study_16,Site 653,ESP,EMEA,4,0.1458372221687675,0.24953309920138558,0.06921870405111549,10,2.5,1,3,4,0,0,1,0,0,7,0,0,44,48,High
Study_16,Site 654,HRV,EMEA,4,0.1917386502132846,0.23984412585394016,0.07039534843684916,11,2.75,0,4,4,0,0,6,0,0,76,0,0,2,19,High
Study_16,Site 655,HRV,EMEA,1,0.0493201754385965,0.0493201754385965,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,3,Medium
Study_16,Site 656,HRV,EMEA,1,0.0493201754385965,0.0493201754385965,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,3,Medium
Study_16,Site 657,ITA,EMEA,7,0.16061090225563915,0.29756578947368423,0.1133100767816841,18,2.5714285714285716,3,4,7,0,0,4,0,0,363,0,0,10,70,High
Study_16,Site 658,ITA,EMEA,4,0.21501552026203538,0.2734169032040797,0.11028153491121433,13,3.25,3,1,4,0,0,8,0,0,109,0,0,5,19,High
Study_16,Site 659,ITA,EMEA,2,0.3110389816672655,0.34885985031385813,0.05348678538074259,10,5.0,2,0,2,0,0,3,0,0,165,0,3,8,21,High
Study_16,Site 660,ITA,EMEA,1,0.05918859649122819,0.05918859649122819,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,33,Medium
Study_16,Site 661,ITA,EMEA,8,0.16160520579352036,0.4150405622851715,0.15427856600374654,18,2.25,3,5,8,2,0,7,4,0,92,192,0,29,70,High
Study_16,Site 662,ITA,EMEA,1,0.2915811724237468,0.2915811724237468,0.0,4,4.0,1,0,1,0,0,3,0,0,44,0,0,7,11,High
Study_16,Site 663,ITA,EMEA,2,0.08095394736842113,0.10765350877192992,0.03775888184625535,3,1.5,0,2,2,0,0,0,0,0,0,0,0,6,40,Medium
Study_16,Site 664,CZE,EMEA,4,0.178784999518907,0.29741232079284136,0.11376192017029053,11,2.75,2,2,4,0,0,5,0,0,63,0,0,39,52,High
Study_16,Site 665,GBR,EMEA,1,0.10091008771929828,0.10091008771929828,0.0,2,2.0,0,1,1,0,0,0,0,0,0,0,0,5,11,High
Study_16,Site 666,GBR,EMEA,2,0.05820175438596503,0.062478070175438764,0.006047623786463964,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,60,Medium
Study_16,Site 667,GBR,EMEA,3,0.15479538870111068,0.30807037662964765,0.13459334816845075,7,2.3333333333333335,1,2,3,0,0,6,0,0,195,0,1,2,84,High
Study_16,Site 668,GBR,EMEA,2,0.052116228070175484,0.05491228070175447,0.003954215552687982,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,23,Medium
Study_16,Site 669,DEU,EMEA,5,0.1764037934186472,0.2409816703550467,0.086518460874567,15,3.0,0,5,5,0,0,3,0,0,38,0,0,19,57,High
Study_16,Site 670,DEU,EMEA,2,0.05392543859649129,0.058530701754386086,0.006512825616191964,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,34,Medium
Study_16,Site 671,DEU,EMEA,3,0.21092021740060088,0.30333577888963725,0.13322913510807746,9,3.0,2,1,3,0,0,8,0,0,118,0,0,10,40,High
Study_16,Site 672,DEU,EMEA,1,0.28100283844895607,0.28100283844895607,0.0,4,4.0,1,0,1,0,0,5,0,0,65,0,0,2,3,High
Study_16,Site 673,DEU,EMEA,2,0.07355263157894742,0.08890350877192982,0.02170941872063953,3,1.5,0,2,2,0,0,0,0,0,0,0,0,2,33,Medium
Study_16,Site 674,DEU,EMEA,2,0.2749745020687001,0.28404707495429615,0.012830555620428329,8,4.0,2,0,2,0,0,5,0,0,56,0,0,4,140,High
Study_16,Site 675,MEX,AMERICA,5,0.1809384521633151,0.2802691715577793,0.11580860497784802,14,2.8,2,3,5,0,0,7,0,0,104,0,0,10,57,High
Study_16,Site 676,MEX,AMERICA,7,0.08341701994347582,0.18591475363941776,0.04888819465425852,11,1.5714285714285714,0,7,7,0,0,0,1,0,0,10,0,7,186,Medium
Study_16,Site 677,MEX,AMERICA,1,0.0493201754385965,0.0493201754385965,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,3,Medium
Study_16,Site 678,ARG,AMERICA,4,0.24874560740299836,0.2882029972096604,0.0455235686000515,15,3.75,2,2,4,0,0,11,1,0,144,1,0,11,20,High
Study_16,Site 679,ARG,AMERICA,4,0.263766830820618,0.30112410428891856,0.044715983857137515,15,3.75,3,1,4,0,0,8,0,15,94,0,0,11,25,High
Study_16,Site 680,ARG,AMERICA,7,0.09284800240458255,0.19960646589050324,0.058974213960945786,12,1.7142857142857142,0,7,7,0,0,1,0,0,9,0,3,4,84,Medium
Study_16,Site 681,ARG,AMERICA,1,0.05721491228070186,0.05721491228070186,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,27,Medium
Study_16,Site 682,ARG,AMERICA,8,0.11777352645209924,0.24043262291927261,0.08508215557760232,14,1.75,1,7,8,1,0,2,0,0,19,0,0,4,195,High
Study_16,Site 683,ARG,AMERICA,2,0.12486370847331095,0.15325811870100783,0.04015576003959426,5,2.5,0,2,2,0,0,0,1,0,0,8,0,4,10,High
Study_16,Site 684,BRA,AMERICA,8,0.19070097260976945,0.2670544477051862,0.08407275309278388,22,2.75,1,7,8,0,0,13,1,0,172,388,0,2,102,High
Study_16,Site 685,BRA,AMERICA,11,0.09397008610138644,0.20110567208698163,0.06504955340069642,18,1.6363636363636365,0,11,11,0,0,2,1,0,24,7,0,1,208,Medium
Study_16,Site 686,BRA,AMERICA,8,0.12536173648896096,0.19989872991436544,0.062137041651510724,18,2.25,0,8,8,0,1,1,1,0,8,8,1,25,51,High
Study_16,Site 687,BRA,AMERICA,6,0.0867796734180058,0.20110567208698163,0.05702200986218265,9,1.5,0,6,6,0,0,1,0,0,14,0,0,1,129,Medium
Study_16,Site 688,BRA,AMERICA,3,0.05929824561403522,0.06017543859649137,0.0007596714068284658,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,100,Medium
Study_16,Site 689,BRA,AMERICA,11,0.06916269771593296,0.15034011347175283,0.028253310607915937,14,1.2727272727272727,0,11,11,0,0,0,0,0,0,0,1,8,288,Medium
Study_16,Site 690,BRA,AMERICA,4,0.09147866953718857,0.20117783604349088,0.07324267779357689,6,1.5,0,4,4,0,0,1,0,0,7,0,0,0,71,Medium
Study_16,Site 691,MYS,ASIA,6,0.11949517985929553,0.33312904967602597,0.11339685998411328,11,1.8333333333333333,1,5,6,0,0,2,0,40,170,0,0,4,105,High
Study_16,Site 692,MYS,ASIA,2,0.05441885964912288,0.059517543859649254,0.007210628360783962,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,37,Medium
Study_16,Site 693,MYS,ASIA,2,0.15414473684210528,0.25798245614035087,0.14684871091746937,3,1.5,1,1,2,2,0,0,0,0,0,0,0,0,10,High
Study_16,Site 694,MYS,ASIA,4,0.19228001018313612,0.2451846194554027,0.0955225536983441,13,3.25,0,4,4,0,0,3,0,0,34,0,0,14,14,High
Study_16,Site 695,MYS,ASIA,3,0.07062865497076033,0.09186403508771934,0.01860171865318802,4,1.3333333333333333,0,3,3,0,0,0,0,0,0,0,0,2,83,Medium
Study_16,Site 696,AUS,ASIA,4,0.21592670046345303,0.2841431732897144,0.08448525924110394,13,3.25,2,2,4,0,0,7,0,0,87,0,0,7,71,High
Study_16,Site 697,AUS,ASIA,5,0.06815789473684221,0.11291666666666675,0.025376654396016673,6,1.2,0,5,5,0,0,0,0,0,0,0,0,14,124,Medium
Study_16,Site 698,AUS,ASIA,3,0.0696418128654971,0.10995614035087724,0.03491361914843053,4,1.3333333333333333,0,3,3,0,0,0,0,0,0,0,0,10,17,Medium
Study_16,Site 699,AUS,ASIA,7,0.11517059902956664,0.2509589387087463,0.08883944358231724,14,2.0,1,6,7,0,0,2,0,0,20,0,0,24,84,High
Study_16,Site 700,AUS,ASIA,3,0.13123077640910796,0.22619232922732374,0.08592323290021663,7,2.3333333333333335,0,3,3,0,0,0,1,0,0,149,0,26,56,High
Study_16,Site 701,AUS,ASIA,7,0.1395724314213322,0.32062500000000005,0.11150787843567841,14,2.0,2,5,7,2,0,4,0,0,58,0,0,21,191,High
Study_16,Site 702,AUS,ASIA,8,0.1924739655265258,0.3643552928423592,0.13079387663614508,24,3.0,4,4,8,0,0,12,5,0,187,178,1,1,42,High
Study_16,Site 703,JPN,ASIA,5,0.12198742067935801,0.17797368421052637,0.06067034450170052,11,2.2,0,5,5,0,0,0,8,0,0,72,0,0,58,High
Study_16,Site 704,JPN,ASIA,1,0.15630711086226207,0.15630711086226207,0.0,3,3.0,0,1,1,0,0,0,1,0,0,19,0,0,8,High
Study_16,Site 705,JPN,ASIA,3,0.054364035087719365,0.05820175438596503,0.004561983347086619,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,55,Medium
Study_16,Site 706,JPN,ASIA,3,0.22323471420684823,0.29502105191505745,0.062169971721646906,11,3.6666666666666665,1,2,3,0,0,1,12,0,6,182,0,0,13,High
Study_16,Site 707,JPN,ASIA,2,0.10180225976658712,0.15395539672615668,0.0737556736085248,4,2.0,0,2,2,0,0,0,0,3,0,0,0,3,13,High
Study_16,Site 708,JPN,ASIA,6,0.17477356630861063,0.3414444823745934,0.14213865128566416,16,2.6666666666666665,2,4,6,0,0,6,4,0,63,97,0,0,25,High
Study_16,Site 709,JPN,ASIA,2,0.24504767990320817,0.29015994654749205,0.06379837931773767,8,4.0,1,1,2,0,0,2,1,0,19,36,0,0,7,High
Study_16,Site 710,JPN,ASIA,2,0.0516228070175439,0.05392543859649129,0.003256412808095982,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,20,Medium
Study_16,Site 711,JPN,ASIA,14,0.07662571759160743,0.2114897495299835,0.05534959413222295,20,1.4285714285714286,0,14,14,0,0,0,8,0,0,54,1,1,250,Medium
Study_16,Site 712,JPN,ASIA,4,0.13832171519223596,0.1770604703247481,0.05950658316968859,10,2.5,0,4,4,0,0,0,7,0,0,79,0,0,49,High
Study_16,Site 713,JPN,ASIA,2,0.10777486935423666,0.16688745800671895,0.08359782457932236,4,2.0,0,2,2,0,0,0,3,0,0,22,0,0,2,High
Study_16,Site 714,JPN,ASIA,3,0.05326754385964918,0.055570175438596575,0.00269255025390544,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,45,Medium
Study_16,Site 715,JPN,ASIA,3,0.05250000000000005,0.05491228070175447,0.002873978601333626,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,38,Medium
Study_16,Site 716,JPN,ASIA,1,0.050307017543859675,0.050307017543859675,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,6,Medium
Study_16,Site 717,JPN,ASIA,3,0.09942783337075169,0.19898525449821997,0.08621988333635833,5,1.6666666666666667,0,3,3,0,0,1,0,0,10,0,0,0,9,Medium
Study_16,Site 718,JPN,ASIA,1,0.05622807017543869,0.05622807017543869,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,24,Medium
Study_16,Site 719,KOR,ASIA,2,0.10584779768570368,0.1561254199328108,0.07110329526573012,4,2.0,0,2,2,0,0,0,1,0,0,15,0,0,31,High
Study_16,Site 720,KOR,ASIA,3,0.2201937151278628,0.3635587905935051,0.15608209580704502,8,2.6666666666666665,1,2,3,2,0,3,2,0,36,32,0,0,38,High
Study_16,Site 721,KOR,ASIA,3,0.13757587974630137,0.20242146156066587,0.07535151566443814,7,2.3333333333333335,0,3,3,0,0,1,1,0,14,17,0,0,33,High
Study_16,Site 722,KOR,ASIA,3,0.14655115651128167,0.20413956509188885,0.07894777138475008,7,2.3333333333333335,0,3,3,0,0,1,1,0,16,199,0,0,42,High
Study_16,Site 723,KOR,ASIA,10,0.06900000000000005,0.18388157894736845,0.04077396029583866,12,1.2,0,10,10,0,0,0,1,0,0,309,0,0,233,Medium
